customer_id,customer_type,tenure_months,avg_order_value,purchase_frequency,category,days_since_last_purchase,churned,total_spend,avg_days_between_purchase,tenure_band,frequency_bucket,order_value_segment,rfm_segment
287,Loyal,28,292.97,5,Home & Garden,28,0,1464.83,168,24+ months,3-5,High,Champions
288,New,3,134.8,2,Electronics,2,0,269.61,45,0-3 months,1-2,Medium,Potential Loyalists
289,New,1,143.31,2,Books,28,0,286.62,15,0-3 months,1-2,Medium,Potential Loyalists
290,New,3,95.33,2,Home & Garden,28,0,190.67,45,0-3 months,1-2,Low,Potential Loyalists
291,New,2,124.21,1,Sports,91,1,124.21,60,0-3 months,1-2,Medium,At Risk
292,Returning,9,99.91,4,Home & Garden,16,0,399.62,67.5,6-12 months,3-5,Low,Loyal Customers
293,Returning,11,223.78,3,Clothing,135,1,671.33,110,6-12 months,3-5,High,Big Spenders
294,New,1,105.28,2,Books,110,1,210.56,15,0-3 months,1-2,Medium,Need Attention
295,Loyal,12,169.8,5,Clothing,2,0,848.99,72,6-12 months,3-5,Medium,Champions
296,Loyal,30,196.07,16,Electronics,20,0,3137.09,56.3,24+ months,15+,Medium,Champions
297,New,3,78.02,1,Home & Garden,21,0,78.02,90,0-3 months,1-2,Low,Need Attention
298,Returning,5,122.29,4,Sports,15,0,489.16,37.5,3-6 months,3-5,Medium,Loyal Customers
299,New,2,121.88,1,Books,95,1,121.88,60,0-3 months,1-2,Medium,At Risk
300,Loyal,17,304.85,17,Electronics,22,0,5182.52,30,12-24 months,15+,Premium,Champions
301,Loyal,21,166.31,17,Home & Garden,26,0,2827.27,37.1,12-24 months,15+,Medium,Champions
302,New,2,147.4,2,Clothing,64,1,294.8,30,0-3 months,1-2,Medium,Need Attention
303,Returning,9,152.75,2,Books,21,0,305.5,135,6-12 months,1-2,Medium,Potential Loyalists
304,Returning,7,94.67,2,Electronics,4,0,189.35,105,6-12 months,1-2,Low,Potential Loyalists
305,New,1,64.59,2,Books,19,0,129.17,15,0-3 months,1-2,Low,Potential Loyalists
306,Loyal,12,312.48,10,Electronics,18,0,3124.78,36,6-12 months,6-10,Premium,Champions
307,Returning,7,212.12,3,Home & Garden,9,0,636.35,70,6-12 months,3-5,High,Loyal Customers
308,Returning,10,115.15,6,Electronics,4,0,690.92,50,6-12 months,6-10,Medium,Champions
309,New,1,85.64,2,Home & Garden,93,1,171.29,15,0-3 months,1-2,Low,Need Attention
310,Loyal,20,236.08,11,Sports,12,0,2596.86,54.5,12-24 months,11-15,High,Champions
311,Loyal,18,167.9,5,Home & Garden,16,0,839.52,108,12-24 months,3-5,Medium,Champions
312,Returning,7,180.08,4,Books,67,1,720.3,52.5,6-12 months,3-5,Medium,Big Spenders
313,Returning,4,109.5,4,Electronics,97,1,438,30,3-6 months,3-5,Medium,Need Attention
314,Returning,10,104.2,2,Books,137,1,208.41,150,6-12 months,1-2,Medium,Need Attention
315,Returning,8,214.18,4,Sports,22,0,856.74,60,6-12 months,3-5,High,Loyal Customers
316,New,3,122.96,1,Clothing,11,0,122.96,90,0-3 months,1-2,Medium,Need Attention
317,Returning,4,229.98,6,Sports,3,0,1379.88,20,3-6 months,6-10,High,Champions
318,New,2,53.86,1,Electronics,83,1,53.86,60,0-3 months,1-2,Low,At Risk
319,Loyal,25,155.85,9,Clothing,7,0,1402.62,83.3,24+ months,6-10,Medium,Champions
320,Loyal,21,271.01,16,Sports,8,0,4336.1,39.4,12-24 months,15+,High,Champions
321,Loyal,23,139.87,8,Electronics,22,0,1118.96,86.3,12-24 months,6-10,Medium,Champions
322,Returning,3,161.83,2,Clothing,30,0,323.65,45,0-3 months,1-2,Medium,Potential Loyalists
323,Returning,8,144.03,4,Sports,10,0,576.12,60,6-12 months,3-5,Medium,Loyal Customers
324,Returning,6,91.51,6,Electronics,69,1,549.07,30,3-6 months,6-10,Low,Big Spenders
325,Loyal,26,285.69,16,Clothing,20,0,4571.08,48.8,24+ months,15+,High,Champions
326,New,3,51.54,1,Sports,88,1,51.54,90,0-3 months,1-2,Low,At Risk
327,Loyal,13,314.16,14,Sports,13,0,4398.24,27.9,12-24 months,11-15,Premium,Champions
328,New,3,52.81,1,Electronics,8,0,52.81,90,0-3 months,1-2,Low,Need Attention
329,New,3,102.05,2,Books,7,0,204.11,45,0-3 months,1-2,Medium,Potential Loyalists
330,Loyal,30,276.3,7,Books,19,0,1934.13,128.6,24+ months,6-10,High,Champions
331,New,1,64.44,2,Sports,24,0,128.87,15,0-3 months,1-2,Low,Potential Loyalists
332,New,3,144.24,1,Clothing,64,1,144.24,90,0-3 months,1-2,Medium,At Risk
333,New,2,100.89,2,Home & Garden,23,0,201.78,30,0-3 months,1-2,Medium,Potential Loyalists
334,Returning,8,106.6,3,Home & Garden,7,0,319.79,80,6-12 months,3-5,Medium,Loyal Customers
335,Loyal,26,176.18,15,Electronics,24,0,2642.64,52,24+ months,11-15,Medium,Champions
336,Loyal,33,150.59,5,Electronics,24,0,752.97,198,24+ months,3-5,Medium,Champions
337,Loyal,28,145.38,15,Electronics,18,0,2180.76,56,24+ months,11-15,Medium,Champions
338,Returning,6,160.41,2,Home & Garden,100,1,320.82,90,3-6 months,1-2,Medium,Need Attention
339,Loyal,18,262.74,10,Books,23,0,2627.4,54,12-24 months,6-10,High,Champions
340,New,3,149.32,2,Books,26,0,298.64,45,0-3 months,1-2,Medium,Potential Loyalists
341,Loyal,13,261.58,9,Electronics,1,0,2354.2,43.3,12-24 months,6-10,High,Champions
342,New,2,69.11,2,Electronics,20,0,138.22,30,0-3 months,1-2,Low,Potential Loyalists
343,New,3,127.61,1,Electronics,1,0,127.61,90,0-3 months,1-2,Medium,Need Attention
344,Loyal,29,279.28,11,Home & Garden,16,0,3072.06,79.1,24+ months,11-15,High,Champions
345,Returning,11,167.77,5,Home & Garden,14,0,838.86,66,6-12 months,3-5,Medium,Champions
346,New,2,97.58,1,Home & Garden,4,0,97.58,60,0-3 months,1-2,Low,Need Attention
347,Returning,5,200.23,4,Sports,28,0,800.94,37.5,3-6 months,3-5,High,Loyal Customers
348,New,1,139.59,2,Books,5,0,279.18,15,0-3 months,1-2,Medium,Potential Loyalists
349,Loyal,22,138.41,9,Books,5,0,1245.68,73.3,12-24 months,6-10,Medium,Champions
350,Returning,9,188.51,4,Electronics,8,0,754.04,67.5,6-12 months,3-5,Medium,Loyal Customers
351,Returning,4,98.49,5,Sports,130,1,492.45,24,3-6 months,3-5,Low,Need Attention
352,New,1,112.5,1,Sports,3,0,112.5,30,0-3 months,1-2,Medium,Need Attention
353,New,1,106.19,1,Electronics,15,0,106.19,30,0-3 months,1-2,Medium,Need Attention
354,Loyal,15,173.47,14,Electronics,10,0,2428.52,32.1,12-24 months,11-15,Medium,Champions
355,Returning,11,91.19,2,Electronics,28,0,182.38,165,6-12 months,1-2,Low,Potential Loyalists
356,Loyal,20,183.41,9,Clothing,20,0,1650.73,66.7,12-24 months,6-10,Medium,Champions
357,Loyal,14,185.61,11,Electronics,24,0,2041.71,38.2,12-24 months,11-15,Medium,Champions
358,New,2,94.09,2,Electronics,123,1,188.18,30,0-3 months,1-2,Low,Need Attention
359,New,2,148.89,1,Clothing,125,1,148.89,60,0-3 months,1-2,Medium,At Risk
360,Loyal,35,181.09,7,Electronics,6,0,1267.62,150,24+ months,6-10,Medium,Champions
361,Returning,11,188.58,4,Sports,95,1,754.3,82.5,6-12 months,3-5,Medium,Big Spenders
362,New,2,107.74,2,Electronics,124,1,215.48,30,0-3 months,1-2,Medium,Need Attention
363,New,3,69.95,2,Sports,14,0,139.9,45,0-3 months,1-2,Low,Potential Loyalists
364,Returning,5,218.52,3,Sports,150,1,655.55,50,3-6 months,3-5,High,Big Spenders
365,Returning,10,92.39,3,Sports,19,0,277.16,100,6-12 months,3-5,Low,Loyal Customers
366,Returning,6,81.53,3,Books,121,1,244.6,60,3-6 months,3-5,Low,Need Attention
367,New,2,53.97,2,Home & Garden,16,0,107.95,30,0-3 months,1-2,Low,Potential Loyalists
368,Loyal,28,220.88,16,Books,14,0,3534.13,52.5,24+ months,15+,High,Champions
369,Returning,12,190.64,6,Home & Garden,25,0,1143.86,60,6-12 months,6-10,Medium,Champions
370,Returning,11,90.9,2,Clothing,29,0,181.8,165,6-12 months,1-2,Low,Potential Loyalists
371,New,2,134.29,1,Clothing,6,0,134.29,60,0-3 months,1-2,Medium,Need Attention
372,Returning,7,137.25,3,Electronics,26,0,411.76,70,6-12 months,3-5,Medium,Loyal Customers
373,Returning,12,83.34,4,Sports,9,0,333.37,90,6-12 months,3-5,Low,Loyal Customers
374,New,1,59.81,2,Sports,26,0,119.62,15,0-3 months,1-2,Low,Potential Loyalists
375,Loyal,34,308.48,12,Books,25,0,3701.77,85,24+ months,11-15,Premium,Champions
376,Returning,3,213.29,6,Clothing,111,1,1279.71,15,0-3 months,6-10,High,Big Spenders
377,New,1,76.99,2,Home & Garden,97,1,153.98,15,0-3 months,1-2,Low,Need Attention
378,New,1,91.98,2,Electronics,123,1,183.96,15,0-3 months,1-2,Low,Need Attention
379,Returning,12,180.73,2,Sports,23,0,361.46,180,6-12 months,1-2,Medium,Potential Loyalists
380,Returning,9,133.76,6,Sports,28,0,802.58,45,6-12 months,6-10,Medium,Champions
381,Returning,7,202.08,6,Home & Garden,105,1,1212.47,35,6-12 months,6-10,High,Big Spenders
382,Returning,11,135.67,2,Electronics,137,1,271.34,165,6-12 months,1-2,Medium,Need Attention
383,Loyal,16,192.72,5,Electronics,10,0,963.6,96,12-24 months,3-5,Medium,Champions
384,Returning,9,98.69,6,Books,7,0,592.12,45,6-12 months,6-10,Low,Champions
385,Returning,10,228.11,2,Home & Garden,27,0,456.22,150,6-12 months,1-2,High,Potential Loyalists
386,New,2,78.54,1,Clothing,20,0,78.54,60,0-3 months,1-2,Low,Need Attention
387,Loyal,31,190.39,18,Electronics,26,0,3427.1,51.7,24+ months,15+,Medium,Champions
388,Loyal,23,224.07,6,Books,25,0,1344.43,115,12-24 months,6-10,High,Champions
389,Returning,3,98.59,6,Home & Garden,27,0,591.54,15,0-3 months,6-10,Low,Champions
390,Returning,10,154.4,5,Electronics,95,1,772.02,60,6-12 months,3-5,Medium,Big Spenders
391,New,1,147,2,Books,20,0,294,15,0-3 months,1-2,Medium,Potential Loyalists
392,Returning,5,211.87,5,Books,2,0,1059.33,30,3-6 months,3-5,High,Champions
393,Returning,10,163.51,4,Electronics,26,0,654.05,75,6-12 months,3-5,Medium,Loyal Customers
394,New,2,83.63,2,Books,99,1,167.25,30,0-3 months,1-2,Low,Need Attention
395,New,2,105.09,2,Home & Garden,70,1,210.19,30,0-3 months,1-2,Medium,Need Attention
396,Returning,8,160.12,3,Electronics,80,1,480.37,80,6-12 months,3-5,Medium,Need Attention
397,Returning,4,172.88,4,Books,70,1,691.52,30,3-6 months,3-5,Medium,Big Spenders
398,Loyal,27,147.89,8,Home & Garden,4,0,1183.11,101.3,24+ months,6-10,Medium,Champions
399,New,1,92.82,2,Electronics,107,1,185.64,15,0-3 months,1-2,Low,Need Attention
400,New,2,131.88,1,Home & Garden,125,1,131.88,60,0-3 months,1-2,Medium,At Risk
401,Loyal,28,248.92,16,Clothing,1,0,3982.77,52.5,24+ months,15+,High,Champions
402,Returning,12,115.84,4,Books,23,0,463.36,90,6-12 months,3-5,Medium,Loyal Customers
403,Loyal,33,307.02,13,Clothing,81,1,3991.26,76.2,24+ months,11-15,Premium,Big Spenders
404,Returning,9,89.97,3,Electronics,26,0,269.9,90,6-12 months,3-5,Low,Loyal Customers
405,New,2,146.63,2,Home & Garden,27,0,293.26,30,0-3 months,1-2,Medium,Potential Loyalists
406,New,1,146.8,1,Sports,21,0,146.8,30,0-3 months,1-2,Medium,Need Attention
407,Returning,7,140.74,5,Books,18,0,703.72,42,6-12 months,3-5,Medium,Champions
408,New,1,111.04,1,Electronics,28,0,111.04,30,0-3 months,1-2,Medium,Need Attention
409,Loyal,17,303.53,10,Home & Garden,1,0,3035.32,51,12-24 months,6-10,Premium,Champions
410,Loyal,18,252.03,5,Clothing,8,0,1260.13,108,12-24 months,3-5,High,Champions
411,New,2,67.11,2,Books,27,0,134.22,30,0-3 months,1-2,Low,Potential Loyalists
412,Loyal,19,276.79,14,Electronics,9,0,3875.04,40.7,12-24 months,11-15,High,Champions
413,New,3,133.2,1,Books,133,1,133.2,90,0-3 months,1-2,Medium,At Risk
414,New,3,114.85,2,Electronics,23,0,229.7,45,0-3 months,1-2,Medium,Potential Loyalists
415,Returning,5,165.03,6,Home & Garden,15,0,990.2,25,3-6 months,6-10,Medium,Champions
416,New,2,142.05,1,Electronics,87,1,142.05,60,0-3 months,1-2,Medium,At Risk
417,Returning,4,86.38,2,Home & Garden,17,0,172.77,60,3-6 months,1-2,Low,Potential Loyalists
418,New,1,76.65,2,Sports,113,1,153.3,15,0-3 months,1-2,Low,Need Attention
419,Returning,4,218.85,4,Home & Garden,22,0,875.38,30,3-6 months,3-5,High,Loyal Customers
420,Returning,5,132.99,2,Books,9,0,265.99,75,3-6 months,1-2,Medium,Potential Loyalists
421,New,3,138.28,2,Electronics,19,0,276.56,45,0-3 months,1-2,Medium,Potential Loyalists
422,Returning,8,207.12,4,Books,2,0,828.48,60,6-12 months,3-5,High,Loyal Customers
423,New,2,108.07,1,Electronics,142,1,108.07,60,0-3 months,1-2,Medium,At Risk
424,New,3,91.57,2,Clothing,17,0,183.15,45,0-3 months,1-2,Low,Potential Loyalists
425,New,3,118.6,1,Sports,85,1,118.6,90,0-3 months,1-2,Medium,At Risk
426,Returning,6,188.71,6,Electronics,14,0,1132.26,30,3-6 months,6-10,Medium,Champions
427,Returning,6,209.8,5,Clothing,95,1,1049.01,36,3-6 months,3-5,High,Big Spenders
428,Loyal,18,208.23,9,Sports,14,0,1874.06,60,12-24 months,6-10,High,Champions
429,Loyal,19,277.09,16,Electronics,28,0,4433.47,35.6,12-24 months,15+,High,Champions
430,New,3,73.16,2,Clothing,74,1,146.33,45,0-3 months,1-2,Low,Need Attention
431,New,2,61.3,1,Sports,16,0,61.3,60,0-3 months,1-2,Low,Need Attention
432,New,1,126.29,1,Electronics,9,0,126.29,30,0-3 months,1-2,Medium,Need Attention
433,New,2,101.46,1,Clothing,136,1,101.46,60,0-3 months,1-2,Medium,At Risk
434,New,2,120.15,2,Sports,15,0,240.3,30,0-3 months,1-2,Medium,Potential Loyalists
435,Loyal,35,251.38,6,Electronics,18,0,1508.29,175,24+ months,6-10,High,Champions
436,Loyal,32,262.84,18,Electronics,14,0,4731.08,53.3,24+ months,15+,High,Champions
437,Returning,9,111,3,Books,97,1,332.99,90,6-12 months,3-5,Medium,Need Attention
438,New,2,96.76,2,Sports,133,1,193.53,30,0-3 months,1-2,Low,Need Attention
439,Returning,4,204.57,4,Sports,147,1,818.28,30,3-6 months,3-5,High,Big Spenders
440,Returning,8,174.27,5,Clothing,7,0,871.37,48,6-12 months,3-5,Medium,Champions
441,Loyal,16,159.01,7,Home & Garden,28,0,1113.04,68.6,12-24 months,6-10,Medium,Champions
442,New,2,136.34,2,Books,13,0,272.68,30,0-3 months,1-2,Medium,Potential Loyalists
443,New,2,146.7,1,Electronics,148,1,146.7,60,0-3 months,1-2,Medium,At Risk
444,New,3,133.91,2,Electronics,149,1,267.82,45,0-3 months,1-2,Medium,Need Attention
445,Loyal,24,282.61,8,Clothing,23,0,2260.85,90,12-24 months,6-10,High,Champions
446,Loyal,17,164.43,13,Books,19,0,2137.62,39.2,12-24 months,11-15,Medium,Champions
447,Returning,4,139.97,6,Books,29,0,839.83,20,3-6 months,6-10,Medium,Champions
448,Returning,8,181.9,4,Books,1,0,727.59,60,6-12 months,3-5,Medium,Loyal Customers
449,Loyal,35,198.8,16,Electronics,7,0,3180.8,65.6,24+ months,15+,Medium,Champions
450,Returning,7,211.58,2,Electronics,134,1,423.16,105,6-12 months,1-2,High,Need Attention
451,New,2,96.23,2,Electronics,7,0,192.45,30,0-3 months,1-2,Low,Potential Loyalists
452,New,2,98.25,2,Home & Garden,123,1,196.5,30,0-3 months,1-2,Low,Need Attention
453,New,3,77.13,1,Home & Garden,116,1,77.13,90,0-3 months,1-2,Low,At Risk
454,Returning,7,104.28,6,Home & Garden,10,0,625.69,35,6-12 months,6-10,Medium,Champions
455,New,1,98.77,1,Sports,69,1,98.77,30,0-3 months,1-2,Low,At Risk
456,New,3,108.2,1,Sports,11,0,108.2,90,0-3 months,1-2,Medium,Need Attention
457,Returning,5,196.72,6,Books,10,0,1180.34,25,3-6 months,6-10,Medium,Champions
458,Returning,8,141.43,2,Electronics,99,1,282.85,120,6-12 months,1-2,Medium,Need Attention
459,Loyal,12,281.88,8,Electronics,29,0,2255.01,45,6-12 months,6-10,High,Champions
460,New,1,81.11,2,Sports,84,1,162.22,15,0-3 months,1-2,Low,Need Attention
461,Loyal,34,169.6,19,Clothing,121,1,3222.44,53.7,24+ months,15+,Medium,Big Spenders
462,Returning,3,223.02,2,Electronics,106,1,446.03,45,0-3 months,1-2,High,Need Attention
463,New,2,126.07,2,Electronics,70,1,252.14,30,0-3 months,1-2,Medium,Need Attention
464,Loyal,16,120.64,16,Clothing,25,0,1930.18,30,12-24 months,15+,Medium,Champions
465,New,3,51.42,2,Electronics,30,0,102.83,45,0-3 months,1-2,Low,Potential Loyalists
466,Loyal,17,145.4,11,Electronics,27,0,1599.39,46.4,12-24 months,11-15,Medium,Champions
467,Returning,6,181.25,4,Clothing,28,0,725.01,45,3-6 months,3-5,Medium,Loyal Customers
468,Returning,10,228.73,5,Electronics,11,0,1143.67,60,6-12 months,3-5,High,Champions
469,Loyal,29,201.99,6,Sports,18,0,1211.93,145,24+ months,6-10,High,Champions
470,New,2,76.35,1,Electronics,141,1,76.35,60,0-3 months,1-2,Low,At Risk
471,New,2,138.56,1,Electronics,119,1,138.56,60,0-3 months,1-2,Medium,At Risk
472,New,1,110.96,2,Sports,76,1,221.91,15,0-3 months,1-2,Medium,Need Attention
473,Loyal,25,273.74,16,Sports,133,1,4379.81,46.9,24+ months,15+,High,Big Spenders
474,Loyal,17,259.27,17,Sports,26,0,4407.55,30,12-24 months,15+,High,Champions
475,Returning,7,188.88,3,Books,21,0,566.63,70,6-12 months,3-5,Medium,Loyal Customers
476,Returning,8,108.58,3,Books,19,0,325.74,80,6-12 months,3-5,Medium,Loyal Customers
477,Returning,11,143.56,3,Home & Garden,30,0,430.68,110,6-12 months,3-5,Medium,Loyal Customers
478,New,2,125.88,2,Clothing,71,1,251.76,30,0-3 months,1-2,Medium,Need Attention
479,Returning,6,159.35,5,Clothing,12,0,796.77,36,3-6 months,3-5,Medium,Champions
480,Loyal,19,133.56,15,Electronics,2,0,2003.37,38,12-24 months,11-15,Medium,Champions
481,Returning,11,186.26,2,Sports,15,0,372.52,165,6-12 months,1-2,Medium,Potential Loyalists
482,Loyal,16,276.84,5,Sports,1,0,1384.2,96,12-24 months,3-5,High,Champions
483,Returning,10,174.28,2,Books,1,0,348.55,150,6-12 months,1-2,Medium,Potential Loyalists
484,New,3,107.47,1,Home & Garden,128,1,107.47,90,0-3 months,1-2,Medium,At Risk
485,New,3,145.6,1,Home & Garden,19,0,145.6,90,0-3 months,1-2,Medium,Need Attention
486,Returning,3,95.89,3,Electronics,27,0,287.66,30,0-3 months,3-5,Low,Loyal Customers
487,Returning,11,133.64,4,Sports,29,0,534.58,82.5,6-12 months,3-5,Medium,Loyal Customers
488,Loyal,24,128.91,11,Sports,3,0,1417.99,65.5,12-24 months,11-15,Medium,Champions
489,New,2,100,1,Home & Garden,21,0,100,60,0-3 months,1-2,Low,Need Attention
490,Returning,10,88.59,5,Electronics,2,0,442.93,60,6-12 months,3-5,Low,Loyal Customers
491,Returning,3,87.46,4,Electronics,16,0,349.83,22.5,0-3 months,3-5,Low,Loyal Customers
492,Returning,8,201.6,4,Sports,12,0,806.41,60,6-12 months,3-5,High,Loyal Customers
493,Returning,8,181.03,5,Home & Garden,2,0,905.14,48,6-12 months,3-5,Medium,Champions
494,Returning,7,225.73,4,Home & Garden,25,0,902.93,52.5,6-12 months,3-5,High,Loyal Customers
495,New,2,53.81,1,Electronics,1,0,53.81,60,0-3 months,1-2,Low,Need Attention
496,Loyal,19,161.29,14,Books,30,0,2258.12,40.7,12-24 months,11-15,Medium,Champions
497,Loyal,33,282.01,12,Home & Garden,3,0,3384.12,82.5,24+ months,11-15,High,Champions
498,New,2,68.21,1,Electronics,18,0,68.21,60,0-3 months,1-2,Low,Need Attention
499,Loyal,35,251.22,12,Books,26,0,3014.61,87.5,24+ months,11-15,High,Champions
500,Returning,4,164.78,3,Books,7,0,494.35,40,3-6 months,3-5,Medium,Loyal Customers
501,Loyal,25,168.57,6,Electronics,63,1,1011.44,125,24+ months,6-10,Medium,Big Spenders
502,New,2,52.24,1,Books,19,0,52.24,60,0-3 months,1-2,Low,Need Attention
503,Returning,6,115.56,2,Books,9,0,231.12,90,3-6 months,1-2,Medium,Potential Loyalists
504,New,2,72.03,2,Electronics,97,1,144.05,30,0-3 months,1-2,Low,Need Attention
505,Loyal,36,181.06,19,Books,10,0,3440.2,56.8,24+ months,15+,Medium,Champions
506,Returning,7,203.83,5,Home & Garden,86,1,1019.17,42,6-12 months,3-5,High,Big Spenders
507,New,1,61.43,1,Electronics,22,0,61.43,30,0-3 months,1-2,Low,Need Attention
508,New,2,100.49,2,Home & Garden,28,0,200.99,30,0-3 months,1-2,Medium,Potential Loyalists
509,New,2,83.07,1,Clothing,6,0,83.07,60,0-3 months,1-2,Low,Need Attention
510,Loyal,32,305.01,5,Sports,28,0,1525.04,192,24+ months,3-5,Premium,Champions
511,New,3,112.12,1,Clothing,98,1,112.12,90,0-3 months,1-2,Medium,At Risk
512,New,2,125.26,2,Electronics,62,1,250.51,30,0-3 months,1-2,Medium,Need Attention
513,Loyal,22,250.49,12,Home & Garden,2,0,3005.84,55,12-24 months,11-15,High,Champions
514,Returning,12,178.12,4,Sports,138,1,712.49,90,6-12 months,3-5,Medium,Big Spenders
515,Returning,6,93.66,3,Books,23,0,280.98,60,3-6 months,3-5,Low,Loyal Customers
516,Returning,12,124.47,6,Electronics,69,1,746.84,60,6-12 months,6-10,Medium,Big Spenders
517,Loyal,14,240.75,18,Home & Garden,7,0,4333.58,23.3,12-24 months,15+,High,Champions
518,New,1,84.62,2,Clothing,98,1,169.25,15,0-3 months,1-2,Low,Need Attention
519,Loyal,21,291.44,8,Books,3,0,2331.55,78.8,12-24 months,6-10,High,Champions
520,New,1,97.01,1,Electronics,15,0,97.01,30,0-3 months,1-2,Low,Need Attention
521,New,3,101.81,2,Books,150,1,203.61,45,0-3 months,1-2,Medium,Need Attention
522,New,3,83.46,1,Electronics,146,1,83.46,90,0-3 months,1-2,Low,At Risk
523,Returning,4,117.95,3,Home & Garden,120,1,353.85,40,3-6 months,3-5,Medium,Need Attention
524,Returning,7,170.99,6,Electronics,15,0,1025.92,35,6-12 months,6-10,Medium,Champions
525,New,3,122.87,2,Home & Garden,23,0,245.73,45,0-3 months,1-2,Medium,Potential Loyalists
526,Returning,3,222.89,4,Sports,24,0,891.57,22.5,0-3 months,3-5,High,Loyal Customers
527,Returning,12,171.76,2,Home & Garden,27,0,343.52,180,6-12 months,1-2,Medium,Potential Loyalists
528,New,1,53.94,2,Sports,14,0,107.88,15,0-3 months,1-2,Low,Potential Loyalists
529,Loyal,33,233.78,12,Electronics,24,0,2805.35,82.5,24+ months,11-15,High,Champions
530,Loyal,22,226.72,5,Books,7,0,1133.58,132,12-24 months,3-5,High,Champions
531,New,1,76.68,2,Electronics,68,1,153.36,15,0-3 months,1-2,Low,Need Attention
532,New,2,60.18,1,Clothing,125,1,60.18,60,0-3 months,1-2,Low,At Risk
533,Loyal,32,194.42,19,Sports,14,0,3693.92,50.5,24+ months,15+,Medium,Champions
534,Returning,5,141.63,4,Electronics,20,0,566.51,37.5,3-6 months,3-5,Medium,Loyal Customers
535,Loyal,17,230.29,9,Clothing,18,0,2072.62,56.7,12-24 months,6-10,High,Champions
536,Loyal,14,145.45,17,Sports,19,0,2472.67,24.7,12-24 months,15+,Medium,Champions
537,New,1,97.16,1,Electronics,3,0,97.16,30,0-3 months,1-2,Low,Need Attention
538,New,3,141.77,1,Home & Garden,11,0,141.77,90,0-3 months,1-2,Medium,Need Attention
539,Returning,5,199.86,4,Sports,21,0,799.45,37.5,3-6 months,3-5,Medium,Loyal Customers
540,Loyal,12,209.79,5,Electronics,15,0,1048.96,72,6-12 months,3-5,High,Champions
541,Returning,5,110.1,5,Clothing,1,0,550.51,30,3-6 months,3-5,Medium,Champions
542,New,2,88.76,1,Sports,21,0,88.76,60,0-3 months,1-2,Low,Need Attention
543,Loyal,31,188.6,14,Electronics,24,0,2640.46,66.4,24+ months,11-15,Medium,Champions
544,Returning,9,140.05,4,Electronics,20,0,560.18,67.5,6-12 months,3-5,Medium,Loyal Customers
